Customer ID,MonetaryValue,Frequency,Recency,Cluster,Simplified Cluster Label
14459.0,1837.92,1,154,1,Churn Risk
14460.0,434.34,3,109,0,Inactive
14461.0,2103.06,3,147,1,Churn Risk
14462.0,2004.02,11,65,1,Churn Risk
14463.0,529.62,3,97,0,Inactive
14465.0,1058.62,3,246,3,Growing
14466.0,2272.4,7,28,1,Churn Risk
14467.0,598.76,4,17,3,Growing
14470.0,461.19,2,11,0,Inactive
14472.0,1936.84,8,103,1,Churn Risk
14473.0,234.34000000000003,2,73,0,Inactive
14474.0,547.66,1,45,0,Inactive
14475.0,925.85,3,71,3,Growing
14476.0,215.7,1,256,0,Inactive
14477.0,1309.6,4,19,3,Growing
14479.0,316.25,2,253,0,Inactive
14480.0,279.05,1,10,0,Inactive
14481.0,636.51,2,164,3,Growing
14482.0,2068.15,6,17,1,Churn Risk
14483.0,137.1,1,281,0,Inactive
14484.0,321.92,1,49,0,Inactive
14485.0,165.75,1,38,0,Inactive
14487.0,1196.33,6,26,3,Growing
14488.0,1064.28,1,67,3,Growing
14489.0,463.38,1,206,0,Inactive
14491.0,340.93,2,174,0,Inactive
14493.0,2383.24,5,6,2,Loyal
14494.0,139.56,1,25,0,Inactive
14495.0,123.8,2,50,0,Inactive
14496.0,538.8100000000001,2,311,0,Inactive
14497.0,475.37,1,308,0,Inactive
14498.0,1957.32,5,42,1,Churn Risk
14499.0,815.32,3,25,3,Growing
14500.0,356.85,3,87,0,Inactive
14501.0,251.21,2,183,0,Inactive
14502.0,2470.67,11,19,2,Loyal
14503.0,3543.26,6,2,2,Loyal
14504.0,673.26,4,46,3,Growing
14506.0,2012.17,5,16,1,Churn Risk
14507.0,1383.18,6,23,1,Churn Risk
14508.0,276.42,2,21,0,Inactive
14511.0,1314.81,5,10,3,Growing
14512.0,275.28,2,187,0,Inactive
14513.0,455.59,3,100,0,Inactive
14514.0,1055.35,3,60,3,Growing
14515.0,2102.09,6,17,1,Churn Risk
14517.0,330.45,2,32,0,Inactive
14518.0,174.37,1,63,0,Inactive
14520.0,270.6,2,1,0,Inactive
14522.0,974.54,4,23,3,Growing
14523.0,241.09,1,107,0,Inactive
14524.0,1867.68,9,31,1,Churn Risk
14528.0,364.22,1,36,0,Inactive
14529.0,620.04,3,59,3,Growing
14530.0,2925.91,6,25,2,Loyal
14532.0,932.85,4,235,3,Growing
14533.0,1949.72,7,24,1,Churn Risk
14535.0,2864.19,3,59,2,Loyal
14536.0,171.8,1,259,0,Inactive
14537.0,355.56,1,57,0,Inactive
14538.0,388.25,2,64,0,Inactive
14539.0,537.48,2,15,0,Inactive
14540.0,996.26,3,9,3,Growing
14541.0,1461.65,8,58,1,Churn Risk
14542.0,103.25,1,185,0,Inactive
14543.0,3630.33,16,28,2,Loyal
14544.0,2024.45,2,23,1,Churn Risk
14546.0,2578.09,5,4,2,Loyal
14548.0,652.8,2,150,3,Growing
14549.0,289.24,1,310,0,Inactive
14550.0,765.62,2,10,3,Growing
14551.0,186.23,2,17,0,Inactive
14552.0,165.07,1,151,0,Inactive
14553.0,859.27,5,18,3,Growing
14554.0,2381.04,4,9,2,Loyal
14555.0,324.14,2,56,0,Inactive
14557.0,788.38,1,84,3,Growing
14560.0,2237.77,22,6,1,Churn Risk
14561.0,1080.76,3,75,3,Growing
14565.0,3099.12,4,95,2,Loyal
14566.0,1432.0,1,110,1,Churn Risk
14567.0,1530.36,2,56,1,Churn Risk
14569.0,227.39,1,0,0,Inactive
14570.0,218.06,2,280,0,Inactive
14572.0,2832.84,7,2,2,Loyal
14573.0,1653.42,9,179,1,Churn Risk
14576.0,35.400000000000006,1,371,0,Inactive
14577.0,859.71,4,12,3,Growing
14578.0,168.63,1,2,0,Inactive
14581.0,138.6,1,16,0,Inactive
14582.0,114.11,1,40,0,Inactive
14583.0,1052.55,5,5,3,Growing
14584.0,1042.26,4,168,3,Growing
14585.0,157.05,1,49,0,Inactive
14586.0,237.36,1,276,0,Inactive
14587.0,1601.14,9,18,1,Churn Risk
14589.0,39.75,1,371,0,Inactive
14591.0,1447.14,4,14,1,Churn Risk
14592.0,570.46,3,34,0,Inactive
14593.0,617.99,3,21,3,Growing
14594.0,379.83,2,6,0,Inactive
14595.0,1740.6,6,19,1,Churn Risk
14597.0,883.15,2,10,3,Growing
14598.0,221.97,1,43,0,Inactive
14600.0,393.33,1,305,0,Inactive
14601.0,213.96,1,10,0,Inactive
14603.0,660.0,1,274,3,Growing
14608.0,1785.15,4,3,1,Churn Risk
14609.0,601.56,4,71,3,Growing
14616.0,406.08,3,242,0,Inactive
14618.0,553.44,3,8,0,Inactive
14619.0,394.44,1,245,0,Inactive
14620.0,412.78,2,205,0,Inactive
14621.0,1788.36,5,0,1,Churn Risk
14622.0,320.58000000000004,1,184,0,Inactive
14623.0,889.25,5,31,3,Growing
14624.0,225.85,2,56,0,Inactive
14625.0,899.63,2,195,3,Growing
14626.0,2791.27,4,23,2,Loyal
14628.0,671.96,2,90,3,Growing
14629.0,959.01,2,3,3,Growing
14631.0,1006.98,3,50,3,Growing
14632.0,114.56,1,262,0,Inactive
14633.0,344.90000000000003,1,265,0,Inactive
14636.0,609.85,2,35,3,Growing
14638.0,443.6,1,50,0,Inactive
14639.0,2984.49,6,51,2,Loyal
14640.0,2125.08,6,23,1,Churn Risk
14641.0,110.46,1,21,0,Inactive
14642.0,96.12,1,58,0,Inactive
14643.0,693.8100000000001,2,169,3,Growing
14644.0,830.76,2,67,3,Growing
14645.0,597.09,2,156,0,Inactive
14647.0,243.22,1,200,0,Inactive
14649.0,1417.29,4,4,1,Churn Risk
14651.0,654.6,2,66,3,Growing
14652.0,114.18,1,76,0,Inactive
14653.0,1947.55,7,0,1,Churn Risk
14655.0,1932.23,4,7,1,Churn Risk
14656.0,291.05,2,168,0,Inactive
14657.0,848.22,4,17,3,Growing
14658.0,247.15,2,4,0,Inactive
14659.0,2529.93,9,8,2,Loyal
14660.0,285.74,2,86,0,Inactive
14661.0,107.95,1,26,0,Inactive
14662.0,771.17,4,28,3,Growing
14664.0,637.89,2,19,3,Growing
14665.0,1835.7,5,60,1,Churn Risk
14666.0,195.25,1,23,0,Inactive
14669.0,1269.99,3,241,3,Growing
14670.0,411.53,2,279,0,Inactive
14672.0,765.55,2,234,3,Growing
14673.0,1736.4,5,2,1,Churn Risk
14675.0,604.75,1,15,3,Growing
14676.0,2548.24,6,30,2,Loyal
14681.0,498.95,3,70,0,Inactive
14682.0,52.0,2,187,0,Inactive
14684.0,1236.28,5,25,3,Growing
14687.0,628.38,1,106,3,Growing
14689.0,112.8,1,208,0,Inactive
14690.0,371.7,2,43,0,Inactive
14691.0,2114.33,5,30,1,Churn Risk
14692.0,591.55,4,136,0,Inactive
14693.0,172.9,1,264,0,Inactive
14696.0,2078.95,7,3,1,Churn Risk
14697.0,188.61,2,217,0,Inactive
14698.0,1250.76,5,1,3,Growing
14699.0,109.13,1,213,0,Inactive
14700.0,2235.3,3,31,1,Churn Risk
14701.0,2549.37,9,10,2,Loyal
14702.0,3292.14,17,0,2,Loyal
14703.0,318.17,1,14,0,Inactive
14704.0,1546.91,9,10,1,Churn Risk
14705.0,179.0,1,198,0,Inactive
14708.0,1126.37,3,2,3,Growing
14710.0,606.13,4,13,3,Growing
14711.0,2868.8,11,9,2,Loyal
14712.0,917.07,3,28,3,Growing
14713.0,2666.36,11,8,2,Loyal
14714.0,160.19,1,23,0,Inactive
14715.0,867.38,4,24,3,Growing
14716.0,329.68,2,42,0,Inactive
14719.0,1602.13,5,1,1,Churn Risk
14720.0,663.81,3,5,3,Growing
14722.0,187.92,1,146,0,Inactive
14723.0,1158.3,6,9,3,Growing
14725.0,718.08,1,24,3,Growing
14727.0,268.58,1,273,0,Inactive
14729.0,313.49,1,373,0,Inactive
14730.0,2005.06,8,0,1,Churn Risk
14731.0,380.02,3,46,0,Inactive
14732.0,2702.49,8,7,2,Loyal
14737.0,1164.55,3,3,3,Growing
14738.0,1314.45,7,42,3,Growing
14740.0,1448.21,3,196,1,Churn Risk
14741.0,1400.34,6,11,1,Churn Risk
14744.0,1099.98,7,15,3,Growing
14745.0,1220.26,5,112,3,Growing
14747.0,328.2,1,248,0,Inactive
14748.0,1415.75,5,28,1,Churn Risk
14752.0,389.64,1,43,0,Inactive
14753.0,563.15,1,86,0,Inactive
14754.0,638.05,2,44,3,Growing
14756.0,738.96,1,14,3,Growing
14757.0,420.5,1,74,0,Inactive
14758.0,1484.06,4,144,1,Churn Risk
14759.0,1625.97,3,4,1,Churn Risk
14760.0,89.2,1,296,0,Inactive
14761.0,255.9,2,58,0,Inactive
14762.0,300.52,1,263,0,Inactive
14764.0,278.3,1,46,0,Inactive
14765.0,254.11,3,28,0,Inactive
14766.0,2473.37,6,7,2,Loyal
14768.0,192.6,2,16,0,Inactive
14770.0,876.42,2,231,3,Growing
14772.0,139.26,1,111,0,Inactive
14775.0,1011.9,3,57,3,Growing
14776.0,2538.3,11,50,2,Loyal
14778.0,730.86,2,126,3,Growing
14779.0,386.15,3,280,0,Inactive
14780.0,447.68,2,54,0,Inactive
14782.0,200.1,1,319,0,Inactive
14784.0,289.99,2,25,0,Inactive
14785.0,77.4,2,9,0,Inactive
14788.0,679.4399999999999,2,6,3,Growing
14789.0,197.64,1,28,0,Inactive
14790.0,745.06,4,16,3,Growing
14792.0,6.2,1,63,0,Inactive
14793.0,228.99,1,20,0,Inactive
14794.0,1319.91,7,2,3,Growing
14795.0,131.45000000000002,1,165,0,Inactive
14798.0,173.74,3,52,0,Inactive
14799.0,157.7,1,50,0,Inactive
14801.0,193.14,1,60,0,Inactive
14803.0,845.55,3,161,3,Growing
14804.0,353.27,1,8,0,Inactive
14805.0,554.65,4,14,0,Inactive
14806.0,193.39,1,74,0,Inactive
14808.0,2741.17,8,39,2,Loyal
14810.0,2087.88,11,40,1,Churn Risk
14813.0,155.43,2,369,0,Inactive
14815.0,778.5,2,36,3,Growing
14816.0,271.85,1,196,0,Inactive
14817.0,1110.34,2,199,3,Growing
14818.0,657.8,3,73,3,Growing
14819.0,272.07,2,63,0,Inactive
14820.0,507.29,4,20,0,Inactive
14821.0,48.8,1,366,0,Inactive
14823.0,321.43,3,179,0,Inactive
14824.0,1127.71,4,9,3,Growing
14825.0,2226.91,12,3,1,Churn Risk
14828.0,2139.76,3,196,1,Churn Risk
14829.0,697.55,4,28,3,Growing
14830.0,197.13,1,52,0,Inactive
14834.0,1720.3,6,17,1,Churn Risk
14836.0,102.45,3,9,0,Inactive
14837.0,1649.5,4,89,1,Churn Risk
14840.0,62.85,1,267,0,Inactive
14841.0,3295.76,6,52,2,Loyal
14842.0,2824.69,4,43,2,Loyal
14844.0,3189.81,4,63,2,Loyal
14847.0,309.4,1,148,0,Inactive
14850.0,325.75,1,311,0,Inactive
14851.0,511.35,2,22,0,Inactive
14852.0,2836.69,6,57,2,Loyal
14853.0,475.8,2,23,0,Inactive
14854.0,2759.83,7,77,2,Loyal
14855.0,645.65,2,118,3,Growing
14856.0,1311.38,3,35,3,Growing
14857.0,1173.12,2,59,3,Growing
14859.0,1353.74,4,12,3,Growing
14860.0,170.32,1,18,0,Inactive
14861.0,125.79,1,51,0,Inactive
14862.0,841.1999999999999,2,25,3,Growing
14863.0,266.76,1,28,0,Inactive
14865.0,52.2,2,6,0,Inactive
14867.0,710.28,3,185,3,Growing
14868.0,2953.59,8,2,2,Loyal
14869.0,725.7,2,8,3,Growing
14870.0,327.25,1,261,0,Inactive
14871.0,522.38,4,2,0,Inactive
14873.0,519.68,1,209,0,Inactive
14875.0,1465.3200000000002,2,107,1,Churn Risk
14878.0,1485.54,9,12,1,Churn Risk
14880.0,706.19,3,76,3,Growing
14881.0,255.4,1,19,0,Inactive
14882.0,589.7,2,26,0,Inactive
14883.0,761.59,6,18,3,Growing
14885.0,765.3199999999999,1,131,3,Growing
14886.0,364.8,1,252,0,Inactive
14887.0,1862.0,1,78,1,Churn Risk
14888.0,369.2,1,206,0,Inactive
14889.0,135.9,1,335,0,Inactive
14890.0,125.65,1,253,0,Inactive
14891.0,554.38,2,147,0,Inactive
14893.0,1237.85,2,9,3,Growing
14894.0,655.75,1,84,3,Growing
14896.0,468.77,2,204,0,Inactive
14897.0,1366.38,4,7,1,Churn Risk
14898.0,1303.52,6,22,3,Growing
14901.0,1421.29,9,10,1,Churn Risk
14902.0,332.66,1,25,0,Inactive
14903.0,2810.63,5,20,2,Loyal
14904.0,1025.44,2,1,3,Growing
14905.0,616.15,2,157,3,Growing
14907.0,3501.1,7,2,2,Loyal
14908.0,277.8,1,73,0,Inactive
14910.0,434.35,4,2,0,Inactive
14912.0,867.85,2,16,3,Growing
14913.0,1227.43,4,35,3,Growing
14915.0,307.48,2,90,0,Inactive
14916.0,1268.98,4,70,3,Growing
14918.0,1610.15,2,115,1,Churn Risk
14920.0,977.77,2,212,3,Growing
14921.0,1316.07,2,29,3,Growing
14923.0,749.1,1,50,3,Growing
14924.0,310.05,1,245,0,Inactive
14929.0,223.88,1,31,0,Inactive
14930.0,2372.86,3,108,1,Churn Risk
14931.0,1257.68,5,4,3,Growing
14932.0,363.53,1,365,0,Inactive
14934.0,1890.94,2,81,1,Churn Risk
14935.0,1784.71,1,296,1,Churn Risk
14937.0,1621.88,3,56,1,Churn Risk
14946.0,100.9,1,13,0,Inactive
14947.0,290.82,2,71,0,Inactive
14948.0,1101.97,6,22,3,Growing
14950.0,371.2,1,18,0,Inactive
14951.0,311.69,1,78,0,Inactive
14953.0,289.82,1,24,0,Inactive
14954.0,336.17,1,11,0,Inactive
14957.0,58.49,1,252,0,Inactive
14958.0,499.68,3,146,0,Inactive
14959.0,695.42,4,63,3,Growing
14960.0,221.27,2,7,0,Inactive
14962.0,126.7,1,270,0,Inactive
14963.0,1487.8,5,9,1,Churn Risk
14964.0,206.21,1,246,0,Inactive
14965.0,599.0,2,95,0,Inactive
14966.0,191.32,1,14,0,Inactive
14967.0,463.8,1,49,0,Inactive
14968.0,147.59,1,29,0,Inactive
14970.0,1592.06,4,67,1,Churn Risk
14971.0,1116.57,3,34,3,Growing
14972.0,114.77,1,127,0,Inactive
14973.0,1314.45,3,106,3,Growing
14974.0,114.39,1,36,0,Inactive
14975.0,279.94,1,56,0,Inactive
14976.0,790.86,7,56,3,Growing
14978.0,1931.42,5,71,1,Churn Risk
14981.0,102.12,1,245,0,Inactive
14984.0,213.27,2,18,0,Inactive
14985.0,296.75,2,197,0,Inactive
14987.0,326.4,2,15,0,Inactive
14988.0,334.54,1,211,0,Inactive
14995.0,233.23,2,38,0,Inactive
14997.0,546.1999999999999,3,45,0,Inactive
14998.0,429.87,2,169,0,Inactive
15000.0,490.52,1,47,0,Inactive
15002.0,1641.76,4,115,1,Churn Risk
15004.0,1246.32,1,146,3,Growing
15006.0,502.09,1,50,0,Inactive
15007.0,156.91,1,158,0,Inactive
15009.0,1261.78,3,11,3,Growing
15010.0,308.94,1,35,0,Inactive
15012.0,423.04,2,53,0,Inactive
15014.0,260.17,2,42,0,Inactive
15016.0,170.04,1,172,0,Inactive
15017.0,125.58,1,33,0,Inactive
15018.0,496.21,3,38,0,Inactive
15019.0,266.0,1,266,0,Inactive
15021.0,1914.82,9,8,1,Churn Risk
15022.0,905.04,4,11,3,Growing
15024.0,1661.33,10,9,1,Churn Risk
15025.0,377.01,1,32,0,Inactive
15026.0,469.0,3,79,0,Inactive
15027.0,1066.15,4,30,3,Growing
15028.0,627.13,4,7,3,Growing
15030.0,518.28,2,71,0,Inactive
15031.0,668.14,4,3,3,Growing
15033.0,2586.67,10,4,2,Loyal
15035.0,252.73,1,89,0,Inactive
15036.0,465.55,3,71,0,Inactive
15038.0,705.49,6,58,3,Growing
15041.0,180.35,1,169,0,Inactive
15042.0,135.93,1,198,0,Inactive
15043.0,537.0,1,30,0,Inactive
15045.0,735.66,2,151,3,Growing
15047.0,343.62,1,269,0,Inactive
15048.0,384.05,4,64,0,Inactive
15049.0,121.17000000000002,1,273,0,Inactive
15050.0,1782.09,3,24,1,Churn Risk
15051.0,1391.61,3,22,1,Churn Risk
15052.0,215.78,1,318,0,Inactive
15053.0,697.79,3,4,3,Growing
15054.0,302.1,2,11,0,Inactive
15057.0,1489.5,2,274,1,Churn Risk
15058.0,2124.99,11,24,1,Churn Risk
15059.0,1337.72,9,40,3,Growing
15060.0,303.09,4,7,0,Inactive
15062.0,987.86,4,70,3,Growing
15063.0,370.8,1,212,0,Inactive
15065.0,3158.13,4,37,2,Loyal
15066.0,893.59,1,52,3,Growing
15067.0,1744.76,3,77,1,Churn Risk
15068.0,553.36,2,45,0,Inactive
15069.0,1109.53,1,178,3,Growing
15070.0,106.2,1,372,0,Inactive
15071.0,982.07,2,93,3,Growing
15073.0,1043.41,3,9,3,Growing
15074.0,748.87,1,104,3,Growing
15075.0,773.03,1,77,3,Growing
15076.0,880.85,1,172,3,Growing
15079.0,895.61,4,212,3,Growing
15081.0,504.8,5,21,0,Inactive
15083.0,88.2,1,256,0,Inactive
15087.0,306.94,1,281,0,Inactive
15088.0,1160.07,2,20,3,Growing
15089.0,2420.84,6,9,2,Loyal
15090.0,381.32,1,307,0,Inactive
15091.0,480.71,1,67,0,Inactive
15092.0,457.81,2,214,0,Inactive
15095.0,1370.6,4,103,1,Churn Risk
15096.0,219.39,1,42,0,Inactive
15097.0,248.08,1,3,0,Inactive
15099.0,410.48,1,83,0,Inactive
15100.0,876.0,3,333,3,Growing
15101.0,317.53,2,8,0,Inactive
15103.0,703.36,2,30,3,Growing
15104.0,1027.44,2,196,3,Growing
15105.0,2298.93,7,17,1,Churn Risk
15106.0,1422.52,5,17,1,Churn Risk
15107.0,319.5,6,310,0,Inactive
15108.0,1300.25,4,141,3,Growing
15109.0,484.95,1,245,0,Inactive
15110.0,996.1,4,23,3,Growing
15111.0,1567.48,3,28,1,Churn Risk
15113.0,3609.33,3,9,2,Loyal
15114.0,2760.56,10,29,2,Loyal
15115.0,340.11,1,17,0,Inactive
15116.0,1352.75,4,17,3,Growing
15117.0,1551.78,5,14,1,Churn Risk
15118.0,244.8,1,133,0,Inactive
15119.0,266.4,1,245,0,Inactive
15120.0,358.82,1,133,0,Inactive
15121.0,457.72,2,49,0,Inactive
15122.0,1633.78,3,113,1,Churn Risk
15123.0,2199.31,2,6,1,Churn Risk
15124.0,184.19,2,22,0,Inactive
15127.0,406.53,1,65,0,Inactive
15128.0,1471.0,4,59,1,Churn Risk
15129.0,3447.4,11,49,2,Loyal
15130.0,330.11,1,169,0,Inactive
15132.0,977.93,5,17,3,Growing
15133.0,982.42,3,127,3,Growing
15134.0,1387.99,8,14,1,Churn Risk
15135.0,139.05,1,238,0,Inactive
15136.0,1286.7,4,2,3,Growing
15139.0,178.96,2,239,0,Inactive
15140.0,2354.25,7,51,1,Churn Risk
15142.0,498.74,1,45,0,Inactive
15143.0,259.45,1,225,0,Inactive
15145.0,1194.73,4,3,3,Growing
15146.0,1327.16,2,164,3,Growing
15147.0,623.5,1,239,3,Growing
15148.0,301.29,1,10,0,Inactive
15149.0,520.8000000000001,1,133,0,Inactive
15153.0,329.25,1,30,0,Inactive
15154.0,296.42,1,74,0,Inactive
15156.0,961.49,3,0,3,Growing
15157.0,1936.07,3,3,1,Churn Risk
15158.0,401.4,1,44,0,Inactive
15160.0,158.16,1,356,0,Inactive
15163.0,304.47,2,17,0,Inactive
15164.0,843.05,3,68,3,Growing
15165.0,487.75,1,372,0,Inactive
15167.0,163.0,1,320,0,Inactive
15168.0,106.56,1,25,0,Inactive
15171.0,1289.5,1,330,3,Growing
15172.0,1624.05,5,8,1,Churn Risk
15174.0,135.75,1,322,0,Inactive
15175.0,224.14,1,71,0,Inactive
15178.0,40.5,1,259,0,Inactive
15179.0,2206.95,5,17,1,Churn Risk
15180.0,87.5,1,366,0,Inactive
15181.0,689.4799999999999,3,65,3,Growing
15182.0,622.85,2,153,3,Growing
15184.0,406.76,2,28,0,Inactive
15185.0,310.62,1,69,0,Inactive
15186.0,411.41,2,13,0,Inactive
15192.0,1044.32,3,119,3,Growing
15193.0,499.32,1,60,0,Inactive
15197.0,1079.61,3,10,3,Growing
15198.0,193.64,2,91,0,Inactive
15199.0,1268.7,4,58,3,Growing
15201.0,1236.54,5,86,3,Growing
15203.0,1827.8,6,25,1,Churn Risk
15204.0,316.58,1,356,0,Inactive
15205.0,653.24,2,84,3,Growing
15206.0,420.3,4,9,0,Inactive
15208.0,870.12,5,0,3,Growing
15210.0,331.18,1,224,0,Inactive
15211.0,894.4100000000001,2,59,3,Growing
15212.0,101.8,1,240,0,Inactive
15213.0,328.35,2,318,0,Inactive
15214.0,1661.44,8,1,1,Churn Risk
15215.0,734.94,3,46,3,Growing
15216.0,96.6,1,87,0,Inactive
15219.0,305.75,1,175,0,Inactive
15220.0,1778.96,6,51,1,Churn Risk
15221.0,403.25,1,365,0,Inactive
15222.0,585.0,1,318,0,Inactive
15223.0,755.75,2,225,3,Growing
15224.0,322.08,2,357,0,Inactive
15225.0,409.4,1,233,0,Inactive
15226.0,154.41,1,310,0,Inactive
15227.0,1219.4,5,36,3,Growing
15228.0,3386.71,4,65,2,Loyal
15230.0,429.6,2,238,0,Inactive
15232.0,612.06,2,112,3,Growing
15234.0,197.0,1,276,0,Inactive
15235.0,2247.51,12,217,1,Churn Risk
15236.0,321.05,1,298,0,Inactive
15237.0,1412.32,4,1,1,Churn Risk
15238.0,1071.99,3,28,3,Growing
15239.0,780.59,2,9,3,Growing
15240.0,1706.57,5,44,1,Churn Risk
15241.0,1756.44,8,66,1,Churn Risk
15243.0,316.68,1,73,0,Inactive
15244.0,631.57,2,64,3,Growing
15245.0,2515.84,3,133,2,Loyal
15246.0,514.15,2,237,0,Inactive
15247.0,356.0,1,121,0,Inactive
15252.0,740.78,2,35,3,Growing
15253.0,918.2,5,15,3,Growing
15254.0,300.36,1,126,0,Inactive
15255.0,890.85,1,66,3,Growing
15256.0,98.45,1,148,0,Inactive
15257.0,317.15,1,282,0,Inactive
15258.0,623.16,2,168,3,Growing
15260.0,1810.77,7,99,1,Churn Risk
15261.0,254.82,1,134,0,Inactive
15262.0,178.95000000000002,1,323,0,Inactive
15263.0,156.51,1,106,0,Inactive
15264.0,393.74,1,63,0,Inactive
15265.0,1506.12,2,150,1,Churn Risk
15266.0,119.3,1,337,0,Inactive
15267.0,1717.36,5,21,1,Churn Risk
15269.0,408.8,1,23,0,Inactive
15270.0,2379.49,7,15,2,Loyal
15271.0,2507.07,15,6,2,Loyal
15272.0,721.94,2,56,3,Growing
15274.0,716.57,2,3,3,Growing
15275.0,615.14,1,37,3,Growing
15276.0,135.31,1,65,0,Inactive
15277.0,255.9,1,46,0,Inactive
15279.0,290.51,1,354,0,Inactive
15280.0,113.12,1,171,0,Inactive
15281.0,2332.15,9,58,1,Churn Risk
15286.0,240.55,1,49,0,Inactive
15287.0,486.69,2,21,0,Inactive
15288.0,2306.52,5,42,1,Churn Risk
15289.0,939.78,3,28,3,Growing
15292.0,180.94,1,200,0,Inactive
15296.0,3672.86,6,50,2,Loyal
15297.0,641.94,3,9,3,Growing
15300.0,496.44,1,63,0,Inactive
15303.0,574.02,1,289,0,Inactive
15304.0,694.4000000000001,8,60,3,Growing
15306.0,1174.35,3,63,3,Growing
15307.0,205.3,1,95,0,Inactive
15308.0,310.47,1,273,0,Inactive
15312.0,924.85,4,74,3,Growing
15313.0,52.0,1,109,0,Inactive
15314.0,327.97,1,198,0,Inactive
15315.0,570.5,2,63,0,Inactive
15316.0,165.0,1,326,0,Inactive
15318.0,312.62,1,3,0,Inactive
15319.0,204.5,1,283,0,Inactive
15320.0,267.13,1,43,0,Inactive
15321.0,2748.31,3,70,2,Loyal
15322.0,679.68,1,85,3,Growing
15325.0,162.29,1,103,0,Inactive
15326.0,311.71,1,333,0,Inactive
15327.0,208.75,1,52,0,Inactive
15329.0,1049.7,3,38,3,Growing
15330.0,714.96,2,31,3,Growing
15332.0,1661.06,4,365,1,Churn Risk
15333.0,1028.56,1,207,3,Growing
15334.0,351.67,3,156,0,Inactive
15335.0,173.97,1,53,0,Inactive
15339.0,574.07,2,65,0,Inactive
15341.0,2020.52,1,80,1,Churn Risk
15342.0,406.09,1,129,0,Inactive
15343.0,364.5,1,86,0,Inactive
15344.0,563.94,3,0,0,Inactive
15345.0,393.54,1,45,0,Inactive
15346.0,252.42,1,332,0,Inactive
15347.0,201.6,1,365,0,Inactive
15348.0,158.04,1,71,0,Inactive
15349.0,473.81,2,157,0,Inactive
15350.0,115.65,1,372,0,Inactive
15351.0,1960.11,7,11,1,Churn Risk
15353.0,777.02,2,254,3,Growing
15355.0,277.05,2,28,0,Inactive
15356.0,2766.5,10,30,2,Loyal
15360.0,427.93,1,39,0,Inactive
15361.0,418.92,1,361,0,Inactive
15363.0,326.0,1,372,0,Inactive
15364.0,913.19,2,95,3,Growing
15365.0,2314.32,7,25,1,Churn Risk
15366.0,602.51,2,74,3,Growing
15367.0,1877.59,4,56,1,Churn Risk
15368.0,446.94000000000005,1,20,0,Inactive
15370.0,2386.05,7,40,2,Loyal
15372.0,2007.4,1,136,1,Churn Risk
15373.0,2415.91,12,7,2,Loyal
15374.0,168.0,1,128,0,Inactive
15376.0,1233.36,3,39,3,Growing
15380.0,1690.2600000000002,5,8,1,Churn Risk
15381.0,596.85,2,213,0,Inactive
15384.0,642.41,2,169,3,Growing
15385.0,316.88,1,39,0,Inactive
15386.0,394.14,1,185,0,Inactive
15388.0,140.54,1,269,0,Inactive
15389.0,500.0,1,171,0,Inactive
15392.0,1535.53,4,4,1,Churn Risk
15393.0,231.86,2,15,0,Inactive
15394.0,2183.54,4,9,1,Churn Risk
15395.0,107.45,1,325,0,Inactive
15396.0,288.18,1,112,0,Inactive
15397.0,94.0,1,289,0,Inactive
15398.0,1345.53,2,15,3,Growing
15399.0,815.77,3,0,3,Growing
15400.0,716.2,5,91,3,Growing
15402.0,626.77,2,148,3,Growing
15405.0,349.1,1,188,0,Inactive
15406.0,510.71,2,30,0,Inactive
15407.0,1056.44,4,33,3,Growing
15408.0,267.18,1,263,0,Inactive
15410.0,3450.84,8,83,2,Loyal
15411.0,1358.88,4,25,1,Churn Risk
15412.0,190.53,1,170,0,Inactive
15414.0,774.9000000000001,3,9,3,Growing
15415.0,572.8100000000001,1,312,0,Inactive
15417.0,508.8,1,84,0,Inactive
15419.0,135.86,1,24,0,Inactive
15421.0,950.36,4,58,3,Growing
15422.0,97.7,2,322,0,Inactive
15423.0,43.5,1,37,0,Inactive
15424.0,383.34,2,253,0,Inactive
15426.0,1447.39,5,18,1,Churn Risk
15427.0,1483.14,3,32,1,Churn Risk
15428.0,93.78,1,14,0,Inactive
15429.0,397.35,2,26,0,Inactive
15432.0,171.19,1,22,0,Inactive
15433.0,533.3,2,213,0,Inactive
15434.0,1041.48,5,7,3,Growing
15435.0,149.29,1,21,0,Inactive
15436.0,1122.53,3,11,3,Growing
15437.0,200.16,1,261,0,Inactive
15438.0,156.57999999999998,1,130,0,Inactive
15440.0,383.68,3,54,0,Inactive
15442.0,594.0,1,248,0,Inactive
15443.0,3236.91,7,1,2,Loyal
15444.0,1418.26,2,8,1,Churn Risk
15445.0,113.5,1,263,0,Inactive
15447.0,155.17,1,330,0,Inactive
15448.0,494.64,1,312,0,Inactive
15449.0,974.52,3,25,3,Growing
15450.0,429.84,1,29,0,Inactive
15452.0,538.73,3,29,0,Inactive
15453.0,1388.37,7,1,1,Churn Risk
15454.0,179.1,1,361,0,Inactive
15456.0,447.22,3,282,0,Inactive
15457.0,237.07,1,261,0,Inactive
15458.0,161.64,1,24,0,Inactive
15460.0,216.76,1,353,0,Inactive
15462.0,234.6,3,93,0,Inactive
15463.0,126.14,1,28,0,Inactive
15464.0,1048.85,1,337,3,Growing
